City,url,latestYear,YearsAvailable,County,summaryURL,Population,Employees,FTemployees,MedianPay,MedianPayBenes,TotalComp,CompCostPerResident,MedianPrivatePay
Seal Beach,https://transcal.s3.amazonaws.com/public/export/seal beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/seal-beach/summary/,,,,,,,,
Seaside,https://transcal.s3.amazonaws.com/public/export/seaside-2016.csv,2016,"2016, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/seaside/summary/,,,,,,,,
Sebastopol,https://transcal.s3.amazonaws.com/public/export/sebastopol-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/sebastopol/summary/,,,,,,,,
Selma,https://transcal.s3.amazonaws.com/public/export/selma-2016.csv,2016,"2016, 2015, 2013, 2012",Fresno,https://transparentcalifornia.com/salaries/2016/selma/summary/,,,,,,,,
Shafter,https://transcal.s3.amazonaws.com/public/export/shafter-2016.csv,2016,"2016, 2015, 2014, 2013",Kern,https://transparentcalifornia.com/salaries/2016/shafter/summary/,,,,,,,,
Shasta Lake,https://transcal.s3.amazonaws.com/public/export/shasta lake-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Shasta,https://transparentcalifornia.com/salaries/2016/shasta-lake/summary/,,,,,,,,
Sierra Madre,https://transcal.s3.amazonaws.com/public/export/sierra madre-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/sierra-madre/summary/,,,,,,,,
Signal Hill,https://transcal.s3.amazonaws.com/public/export/signal hill-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/signal-hill/summary/,,,,,,,,
Simi Valley,https://transcal.s3.amazonaws.com/public/export/simi valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Ventura,https://transparentcalifornia.com/salaries/2016/simi-valley/summary/,,,,,,,,
Solana Beach,https://transcal.s3.amazonaws.com/public/export/solana beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/solana-beach/summary/,,,,,,,,
Soledad,https://transcal.s3.amazonaws.com/public/export/soledad-2016.csv,2016,"2016, 2014, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/soledad/summary/,,,,,,,,
Solvang,https://transcal.s3.amazonaws.com/public/export/solvang-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Barbara,https://transparentcalifornia.com/salaries/2016/solvang/summary/,,,,,,,,
Sonoma,https://transcal.s3.amazonaws.com/public/export/sonoma-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/sonoma/summary/,,,,,,,,
Sonora,https://transcal.s3.amazonaws.com/public/export/sonora-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tuolumne,https://transparentcalifornia.com/salaries/2016/sonora/summary/,,,,,,,,
South El Monte,https://transcal.s3.amazonaws.com/public/export/south el monte-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-el-monte/summary/,,,,,,,,
South Gate,https://transcal.s3.amazonaws.com/public/export/south gate-2016.csv,2016,"2016, 2013",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-gate/summary/,,,,,,,,
South Lake Tahoe,https://transcal.s3.amazonaws.com/public/export/south lake tahoe-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",El Dorado,https://transparentcalifornia.com/salaries/2016/south-lake-tahoe/summary/,,,,,,,,
South Pasadena,https://transcal.s3.amazonaws.com/public/export/south pasadena-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-pasadena/summary/,,,,,,,,
South San Francisco,https://transcal.s3.amazonaws.com/public/export/south san francisco-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/south-san-francisco/summary/,,,,,,,,
Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/stanton/summary/,,,,,,,,
St. Helena,https://transcal.s3.amazonaws.com/public/export/st. helena-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Napa,https://transparentcalifornia.com/salaries/2016/st-helena/summary/,,,,,,,,
Stockton,https://transcal.s3.amazonaws.com/public/export/stockton-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",San Joaquin,https://transparentcalifornia.com/salaries/2016/stockton/summary/,,,,,,,,
Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Solano,https://transparentcalifornia.com/salaries/2016/suisun-city/summary/,,,,,,,,
Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/sunnyvale/summary/,,,,,,,,
Susanville,https://transcal.s3.amazonaws.com/public/export/susanville-2016.csv,2016,"2016, 2014",Lassen,https://transparentcalifornia.com/salaries/2016/susanville/summary/,,,,,,,,
Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter creek-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Amador,https://transparentcalifornia.com/salaries/2016/sutter-creek/summary/,,,,,,,,
Taft,https://transcal.s3.amazonaws.com/public/export/taft-2016.csv,2016,"2016, 2011",Kern,https://transparentcalifornia.com/salaries/2016/taft/summary/,,,,,,,,
Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Kern,https://transparentcalifornia.com/salaries/2016/tehachapi/summary/,,,,,,,,
Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/temecula/summary/,,,,,,,,
Temple City,https://transcal.s3.amazonaws.com/public/export/temple city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/temple-city/summary/,,,,,,,,
Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand oaks-2016.csv,2016,"2016, 2015, 2014, 2013",Ventura,https://transparentcalifornia.com/salaries/2016/thousand-oaks/summary/,,,,,,,,
Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/tiburon/summary/,,,,,,,,
Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/torrance/summary/,,,,,,,,
Tracy,https://transcal.s3.amazonaws.com/public/export/tracy-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Joaquin,https://transparentcalifornia.com/salaries/2016/tracy/summary/,,,,,,,,
Trinidad,https://transcal.s3.amazonaws.com/public/export/trinidad-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Humboldt,https://transparentcalifornia.com/salaries/2016/trinidad/summary/,,,,,,,,
Truckee,https://transcal.s3.amazonaws.com/public/export/truckee-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Nevada,https://transparentcalifornia.com/salaries/2016/truckee/summary/,,,,,,,,
Tulare,https://transcal.s3.amazonaws.com/public/export/tulare-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/tulare/summary/,,,,,,,,
Tulelake,https://transcal.s3.amazonaws.com/public/export/tulelake-2012.csv,2012,"2012, 2011",Siskiyou,https://transparentcalifornia.com/salaries/2012/tulelake/summary/,,,,,,,,
Turlock,https://transcal.s3.amazonaws.com/public/export/turlock-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/turlock/summary/,,,,,,,,
Tustin,https://transcal.s3.amazonaws.com/public/export/tustin-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/tustin/summary/,,,,,,,,
Twentynine Palms,https://transcal.s3.amazonaws.com/public/export/twentynine palms-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/twentynine-palms/summary/,,,,,,,,
Ukiah,https://transcal.s3.amazonaws.com/public/export/ukiah-2016.csv,2016,"2016, 2015, 2014, 2013",Mendocino,https://transparentcalifornia.com/salaries/2016/ukiah/summary/,,,,,,,,
Union City,https://transcal.s3.amazonaws.com/public/export/union city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Alameda,https://transparentcalifornia.com/salaries/2016/union-city/summary/,,,,,,,,
Upland,https://transcal.s3.amazonaws.com/public/export/upland-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/upland/summary/,,,,,,,,
Vacaville,https://transcal.s3.amazonaws.com/public/export/vacaville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Solano,https://transparentcalifornia.com/salaries/2016/vacaville/summary/,,,,,,,,
Vallejo,https://transcal.s3.amazonaws.com/public/export/vallejo-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Solano,https://transparentcalifornia.com/salaries/2016/vallejo/summary/,,,,,,,,
Ventura,https://transcal.s3.amazonaws.com/public/export/ventura-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Ventura,https://transparentcalifornia.com/salaries/2016/ventura/summary/,,,,,,,,
Vernon,https://transcal.s3.amazonaws.com/public/export/vernon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/vernon/summary/,,,,,,,,
Victorville,https://transcal.s3.amazonaws.com/public/export/victorville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",San Bernardino,https://transparentcalifornia.com/salaries/2016/victorville/summary/,,,,,,,,
Villa Park,https://transcal.s3.amazonaws.com/public/export/villa park-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/villa-park/summary/,,,,,,,,
Visalia,https://transcal.s3.amazonaws.com/public/export/visalia-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/visalia/summary/,,,,,,,,
Vista,https://transcal.s3.amazonaws.com/public/export/vista-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/vista/summary/,,,,,,,,
Walnut,https://transcal.s3.amazonaws.com/public/export/walnut-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/walnut/summary/,,,,,,,,
Walnut Creek,https://transcal.s3.amazonaws.com/public/export/walnut creek-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Contra Costa,https://transparentcalifornia.com/salaries/2016/walnut-creek/summary/,,,,,,,,
Wasco,https://transcal.s3.amazonaws.com/public/export/wasco-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Kern,https://transparentcalifornia.com/salaries/2016/wasco/summary/,,,,,,,,
Waterford,https://transcal.s3.amazonaws.com/public/export/waterford-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/waterford/summary/,,,,,,,,
Watsonville,https://transcal.s3.amazonaws.com/public/export/watsonville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Cruz,https://transparentcalifornia.com/salaries/2016/watsonville/summary/,,,,,,,,
Weed,https://transcal.s3.amazonaws.com/public/export/weed-2016.csv,2016,"2016, 2015, 2014",Siskiyou,https://transparentcalifornia.com/salaries/2016/weed/summary/,,,,,,,,
West Covina,https://transcal.s3.amazonaws.com/public/export/west covina-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/west-covina/summary/,,,,,,,,
West Hollywood,https://transcal.s3.amazonaws.com/public/export/west hollywood-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/west-hollywood/summary/,,,,,,,,
Westlake Village,https://transcal.s3.amazonaws.com/public/export/westlake village-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/westlake-village/summary/,,,,,,,,
Westminster,https://transcal.s3.amazonaws.com/public/export/westminster-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/westminster/summary/,,,,,,,,
Westmorland,https://transcal.s3.amazonaws.com/public/export/westmorland-2016.csv,2016,"2016, 2012, 2011",Imperial,https://transparentcalifornia.com/salaries/2016/westmorland/summary/,,,,,,,,
West Sacramento,https://transcal.s3.amazonaws.com/public/export/west sacramento-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/west-sacramento/summary/,,,,,,,,
Wheatland,https://transcal.s3.amazonaws.com/public/export/wheatland-2016.csv,2016,"2016, 2015, 2014, 2013",Yuba,https://transparentcalifornia.com/salaries/2016/wheatland/summary/,,,,,,,,
Whittier,https://transcal.s3.amazonaws.com/public/export/whittier-2016.csv,2016,"2016, 2015, 2014, 2013",Los Angeles,https://transparentcalifornia.com/salaries/2016/whittier/summary/,,,,,,,,
Wildomar,https://transcal.s3.amazonaws.com/public/export/wildomar-2016.csv,2016,"2016, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/wildomar/summary/,,,,,,,,
Williams,https://transcal.s3.amazonaws.com/public/export/williams-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Colusa,https://transparentcalifornia.com/salaries/2016/williams/summary/,,,,,,,,
Willits,https://transcal.s3.amazonaws.com/public/export/willits-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Mendocino,https://transparentcalifornia.com/salaries/2016/willits/summary/,,,,,,,,
Willows,https://transcal.s3.amazonaws.com/public/export/willows-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Glenn,https://transparentcalifornia.com/salaries/2016/willows/summary/,,,,,,,,
Windsor,https://transcal.s3.amazonaws.com/public/export/windsor-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/windsor/summary/,,,,,,,,
Winters,https://transcal.s3.amazonaws.com/public/export/winters-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/winters/summary/,,,,,,,,
Woodlake,https://transcal.s3.amazonaws.com/public/export/woodlake-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/woodlake/summary/,,,,,,,,
Woodland,https://transcal.s3.amazonaws.com/public/export/woodland-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/woodland/summary/,,,,,,,,
Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2016.csv,2016,"2016, 2015, 2014, 2013",San Mateo,https://transparentcalifornia.com/salaries/2016/woodside/summary/,,,,,,,,
Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba linda-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/yorba-linda/summary/,,,,,,,,
Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Napa,https://transparentcalifornia.com/salaries/2016/yountville/summary/,,,,,,,,
Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Siskiyou,https://transparentcalifornia.com/salaries/2016/yreka/summary/,,,,,,,,
Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sutter,https://transparentcalifornia.com/salaries/2016/yuba-city/summary/,,,,,,,,
Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/yucaipa/summary/,,,,,,,,
Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/yucca-valley/summary/,,,,,,,,
