City,url,latestYear,YearsAvailable,County,summaryURL,Population,Employees,FTemployees,MedianPay,MedianPayBenes,TotalComp,CompCostPerResident,MedianPrivatePay
Santa Fe Springs,https://transcal.s3.amazonaws.com/public/export/santa fe springs-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/santa-fe-springs/summary/,"17,436",407,174,"$87,085 ","$133,250 ","$29,359,034 ","$1,683 ","$40,244 "
Santa Maria,https://transcal.s3.amazonaws.com/public/export/santa maria-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Barbara,https://transparentcalifornia.com/salaries/2016/santa-maria/summary/,"103,642",803,411,"$79,008 ","$103,990 ","$57,987,286 ",$559 ,"$27,327 "
Santa Monica,https://transcal.s3.amazonaws.com/public/export/santa monica-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Los Angeles,https://transparentcalifornia.com/salaries/2016/santa-monica/summary/,"92,247","3,088","1,782","$87,228 ","$125,611 ","$303,330,749 ","$3,288 ","$77,427 "
Santa Paula,https://transcal.s3.amazonaws.com/public/export/santa paula-2016.csv,2016,"2016, 2014, 2013, 2012, 2011",Ventura,https://transparentcalifornia.com/salaries/2016/santa-paula/summary/,"30,283",190,107,"$87,524 ","$102,350 ","$12,479,153 ",$412 ,"$31,465 "
Santa Rosa,https://transcal.s3.amazonaws.com/public/export/santa rosa-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/santa-rosa/summary/,"173,165","1,942","1,196","$85,026 ","$120,754 ","$164,775,943 ",$951 ,"$42,758 "
Santee,https://transcal.s3.amazonaws.com/public/export/santee-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/santee/summary/,"56,839",193,108,"$110,341 ","$140,985 ","$15,967,569 ",$280 ,"$50,951 "
Saratoga,https://transcal.s3.amazonaws.com/public/export/saratoga-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/saratoga/summary/,"30,830",99,56,"$87,327 ","$113,033 ","$7,642,239 ",$247 ,"$151,496 "
Sausalito,https://transcal.s3.amazonaws.com/public/export/sausalito-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/sausalito/summary/,"7,115",151,66,"$78,526 ","$102,966 ","$8,390,251 ","$1,179 ","$109,090 "
Scotts Valley,https://transcal.s3.amazonaws.com/public/export/scotts valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Cruz,https://transparentcalifornia.com/salaries/2016/scotts-valley/summary/,"11,824",162,51,"$80,003 ","$117,075 ","$7,540,026 ",$637 ,"$75,526 "
Seal Beach,https://transcal.s3.amazonaws.com/public/export/seal beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/seal-beach/summary/,"24,510",248,87,"$103,469 ","$134,144 ","$14,249,527 ",$581 ,"$74,477 "
Seaside,https://transcal.s3.amazonaws.com/public/export/seaside-2016.csv,2016,"2016, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/seaside/summary/,"34,120",280,113,"$110,765 ","$147,475 ","$18,649,839 ",$546 ,"$30,602 "
Sebastopol,https://transcal.s3.amazonaws.com/public/export/sebastopol-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/sebastopol/summary/,"7,630",102,41,"$100,576 ","$128,133 ","$5,936,481 ",$778 ,"$50,799 "
Selma,https://transcal.s3.amazonaws.com/public/export/selma-2016.csv,2016,"2016, 2015, 2013, 2012",Fresno,https://transparentcalifornia.com/salaries/2016/selma/summary/,"24,228",115,77,"$68,982 ","$90,014 ","$7,960,677 ",$328 ,"$29,774 "
Shafter,https://transcal.s3.amazonaws.com/public/export/shafter-2016.csv,2016,"2016, 2015, 2014, 2013",Kern,https://transparentcalifornia.com/salaries/2016/shafter/summary/,"17,801",269,158,"$54,037 ","$72,428 ","$15,316,013 ",$860 ,"$31,727 "
Shasta Lake,https://transcal.s3.amazonaws.com/public/export/shasta lake-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Shasta,https://transparentcalifornia.com/salaries/2016/shasta-lake/summary/,"10,151",63,46,"$72,518 ","$95,520 ","$5,181,935 ",$510 ,"$36,812 "
Sierra Madre,https://transcal.s3.amazonaws.com/public/export/sierra madre-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/sierra-madre/summary/,"11,067",183,59,"$62,848 ","$73,666 ","$6,622,274 ",$598 ,"$81,414 "
Signal Hill,https://transcal.s3.amazonaws.com/public/export/signal hill-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/signal-hill/summary/,"11,404",190,90,"$84,284 ","$101,055 ","$12,021,441 ","$1,054 ","$52,515 "
Simi Valley,https://transcal.s3.amazonaws.com/public/export/simi valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Ventura,https://transparentcalifornia.com/salaries/2016/simi-valley/summary/,"126,126",633,350,"$101,813 ","$126,076 ","$58,648,954 ",$465 ,"$60,590 "
Solana Beach,https://transcal.s3.amazonaws.com/public/export/solana beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/solana-beach/summary/,"13,312",172,47,"$91,823 ","$111,611 ","$6,888,798 ",$517 ,"$80,750 "
Soledad,https://transcal.s3.amazonaws.com/public/export/soledad-2016.csv,2016,"2016, 2014, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/soledad/summary/,"25,616",72,48,"$72,917 ","$89,522 ","$5,165,656 ",$201 ,"$32,596 "
Solvang,https://transcal.s3.amazonaws.com/public/export/solvang-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Barbara,https://transparentcalifornia.com/salaries/2016/solvang/summary/,"5,552",61,16,"$69,542 ","$84,979 ","$3,070,274 ",$553 ,"$42,059 "
Sonoma,https://transcal.s3.amazonaws.com/public/export/sonoma-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/sonoma/summary/,"10,952",48,33,"$73,717 ","$96,707 ","$3,864,142 ",$352 ,"$62,813 "
Sonora,https://transcal.s3.amazonaws.com/public/export/sonora-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tuolumne,https://transparentcalifornia.com/salaries/2016/sonora/summary/,"4,810",76,38,"$67,205 ","$75,416 ","$3,693,593 ",$767 ,"$34,631 "
South El Monte,https://transcal.s3.amazonaws.com/public/export/south el monte-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-el-monte/summary/,"20,566",179,39,"$57,487 ","$66,761 ","$4,131,258 ",$200 ,"$25,482 "
South Gate,https://transcal.s3.amazonaws.com/public/export/south gate-2016.csv,2016,"2016, 2013",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-gate/summary/,"95,219",478,235,"$66,067 ","$92,996 ","$33,331,765 ",$350 ,"$30,687 "
South Lake Tahoe,https://transcal.s3.amazonaws.com/public/export/south lake tahoe-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",El Dorado,https://transparentcalifornia.com/salaries/2016/south-lake-tahoe/summary/,"21,506",342,146,"$91,699 ","$124,462 ","$23,203,823 ","$1,078 ","$34,783 "
South Pasadena,https://transcal.s3.amazonaws.com/public/export/south pasadena-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/south-pasadena/summary/,"25,936",273,130,"$80,422 ","$96,119 ","$16,157,101 ",$622 ,"$69,271 "
South San Francisco,https://transcal.s3.amazonaws.com/public/export/south san francisco-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/south-san-francisco/summary/,"66,587","1,047",384,"$103,003 ","$147,742 ","$71,982,693 ","$1,081 ","$47,176 "
Stanton,https://transcal.s3.amazonaws.com/public/export/stanton-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/stanton/summary/,"38,594",84,26,"$61,310 ","$82,553 ","$3,312,733 ",$85 ,"$35,271 "
St. Helena,https://transcal.s3.amazonaws.com/public/export/st. helena-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Napa,https://transparentcalifornia.com/salaries/2016/st-helena/summary/,"5,995",152,53,"$86,702 ","$115,115 ","$7,615,913 ","$1,270 ","$55,725 "
Stockton,https://transcal.s3.amazonaws.com/public/export/stockton-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",San Joaquin,https://transparentcalifornia.com/salaries/2016/stockton/summary/,"301,443","1,936","1,212","$83,341 ","$119,942 ","$175,213,053 ",$581 ,"$36,468 "
Suisun City,https://transcal.s3.amazonaws.com/public/export/suisun city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Solano,https://transparentcalifornia.com/salaries/2016/suisun-city/summary/,"29,045",149,67,"$64,413 ","$88,623 ","$8,230,301 ",$283 ,"$44,510 "
Sunnyvale,https://transcal.s3.amazonaws.com/public/export/sunnyvale-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/sunnyvale/summary/,"149,596","1,447",736,"$96,070 ","$140,023 ","$138,496,361 ",$925 ,"$98,999 "
Susanville,https://transcal.s3.amazonaws.com/public/export/susanville-2016.csv,2016,"2016, 2014",Lassen,https://transparentcalifornia.com/salaries/2016/susanville/summary/,"15,555",92,51,"$65,947 ","$86,752 ","$5,137,628 ",$330 ,"$39,643 "
Sutter Creek,https://transcal.s3.amazonaws.com/public/export/sutter creek-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Amador,https://transparentcalifornia.com/salaries/2016/sutter-creek/summary/,"2,487",24,12,"$70,183 ","$99,522 ","$1,273,606 ",$512 ,"$32,292 "
Taft,https://transcal.s3.amazonaws.com/public/export/taft-2016.csv,2016,"2016, 2011",Kern,https://transparentcalifornia.com/salaries/2016/taft/summary/,"9,128",197,113,"$50,281 ","$63,277 ","$9,300,906 ","$1,018 ","$52,188 "
Tehachapi,https://transcal.s3.amazonaws.com/public/export/tehachapi-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Kern,https://transparentcalifornia.com/salaries/2016/tehachapi/summary/,"13,179",85,52,"$66,751 ","$87,370 ","$5,441,405 ",$412 ,"$38,681 "
Temecula,https://transcal.s3.amazonaws.com/public/export/temecula-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/temecula/summary/,"108,965",385,138,"$83,948 ","$111,565 ","$19,770,097 ",$181 ,"$53,725 "
Temple City,https://transcal.s3.amazonaws.com/public/export/temple city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/temple-city/summary/,"36,084",130,32,"$71,442 ","$93,069 ","$4,828,029 ",$133 ,"$42,317 "
Thousand Oaks,https://transcal.s3.amazonaws.com/public/export/thousand oaks-2016.csv,2016,"2016, 2015, 2014, 2013",Ventura,https://transparentcalifornia.com/salaries/2016/thousand-oaks/summary/,"128,623",609,329,"$75,872 ","$101,209 ","$42,573,740 ",$331 ,"$74,716 "
Tiburon,https://transcal.s3.amazonaws.com/public/export/tiburon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/tiburon/summary/,"9,170",44,34,"$98,237 ","$119,958 ","$4,662,109 ",$508 ,"$171,131 "
Torrance,https://transcal.s3.amazonaws.com/public/export/torrance-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/torrance/summary/,"147,307","2,019","1,089","$89,748 ","$111,516 ","$174,370,265 ","$1,183 ","$63,384 "
Tracy,https://transcal.s3.amazonaws.com/public/export/tracy-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Joaquin,https://transparentcalifornia.com/salaries/2016/tracy/summary/,"86,382",586,369,"$99,420 ","$136,979 ","$59,565,048 ",$689 ,"$51,164 "
Trinidad,https://transcal.s3.amazonaws.com/public/export/trinidad-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Humboldt,https://transparentcalifornia.com/salaries/2016/trinidad/summary/,209,7,6,"$49,401 ","$68,851 ","$430,073 ","$2,057 ","$51,250 "
Truckee,https://transcal.s3.amazonaws.com/public/export/truckee-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Nevada,https://transparentcalifornia.com/salaries/2016/truckee/summary/,"16,231",174,88,"$72,841 ","$98,123 ","$11,735,511 ",$723 ,"$48,916 "
Tulare,https://transcal.s3.amazonaws.com/public/export/tulare-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/tulare/summary/,"61,664",587,286,"$58,502 ","$80,999 ","$28,937,098 ",$469 ,"$33,218 "
Tulelake,https://transcal.s3.amazonaws.com/public/export/tulelake-2012.csv,2012,"2012, 2011",Siskiyou,https://transparentcalifornia.com/salaries/2012/tulelake/summary/,981,23,2,"$50,694 ","$62,778 ","$406,912 ",$414 ,"$25,455 "
Turlock,https://transcal.s3.amazonaws.com/public/export/turlock-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/turlock/summary/,"71,166",714,291,"$76,070 ","$112,411 ","$39,133,588 ",$549 ,"$40,362 "
Tustin,https://transcal.s3.amazonaws.com/public/export/tustin-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/tustin/summary/,"79,396",426,246,"$94,817 ","$118,696 ","$34,091,565 ",$429 ,"$43,558 "
Twentynine Palms,https://transcal.s3.amazonaws.com/public/export/twentynine palms-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/twentynine-palms/summary/,"25,848",68,29,"$59,399 ","$82,277 ","$2,881,863 ",$111 ,"$31,646 "
Ukiah,https://transcal.s3.amazonaws.com/public/export/ukiah-2016.csv,2016,"2016, 2015, 2014, 2013",Mendocino,https://transparentcalifornia.com/salaries/2016/ukiah/summary/,"15,884",330,172,"$72,792 ","$103,020 ","$19,947,015 ","$1,255 ","$35,583 "
Union City,https://transcal.s3.amazonaws.com/public/export/union city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Alameda,https://transparentcalifornia.com/salaries/2016/union-city/summary/,"73,500",557,201,"$100,365 ","$132,670 ","$33,537,951 ",$456 ,"$52,423 "
Upland,https://transcal.s3.amazonaws.com/public/export/upland-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/upland/summary/,"75,851",406,223,"$95,548 ","$138,421 ","$34,637,014 ",$456 ,"$45,592 "
Vacaville,https://transcal.s3.amazonaws.com/public/export/vacaville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Solano,https://transparentcalifornia.com/salaries/2016/vacaville/summary/,"95,607",941,442,"$98,569 ","$152,764 ","$81,113,538 ",$848 ,"$50,537 "
Vallejo,https://transcal.s3.amazonaws.com/public/export/vallejo-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Solano,https://transparentcalifornia.com/salaries/2016/vallejo/summary/,"119,644",566,485,"$103,310 ","$154,691 ","$83,631,007 ",$699 ,"$44,271 "
Ventura,https://transcal.s3.amazonaws.com/public/export/ventura-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Ventura,https://transparentcalifornia.com/salaries/2016/ventura/summary/,"109,067","1,098",519,"$90,241 ","$108,781 ","$75,623,816 ",$693 ,"$50,842 "
Vernon,https://transcal.s3.amazonaws.com/public/export/vernon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/vernon/summary/,101,290,215,"$125,883 ","$176,945 ","$43,412,102 ","$429,822 ","$20,000 "
Victorville,https://transcal.s3.amazonaws.com/public/export/victorville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",San Bernardino,https://transparentcalifornia.com/salaries/2016/victorville/summary/,"121,320",468,299,"$60,842 ","$79,532 ","$29,603,842 ",$244 ,"$35,955 "
Villa Park,https://transcal.s3.amazonaws.com/public/export/villa park-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/villa-park/summary/,"5,922",16,5,"$85,703 ","$107,260 ","$622,269 ",$105 ,"$99,044 "
Visalia,https://transcal.s3.amazonaws.com/public/export/visalia-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/visalia/summary/,"128,738",931,530,"$77,264 ","$108,988 ","$67,394,027 ",$523 ,"$37,792 "
Vista,https://transcal.s3.amazonaws.com/public/export/vista-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/vista/summary/,"98,560",856,269,"$75,248 ","$99,020 ","$32,165,570 ",$326 ,"$34,862 "
Walnut,https://transcal.s3.amazonaws.com/public/export/walnut-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/walnut/summary/,"30,026",129,37,"$72,706 ","$89,481 ","$4,594,943 ",$153 ,"$56,080 "
Walnut Creek,https://transcal.s3.amazonaws.com/public/export/walnut creek-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Contra Costa,https://transparentcalifornia.com/salaries/2016/walnut-creek/summary/,"67,568",830,307,"$97,885 ","$136,932 ","$49,899,805 ",$738 ,"$87,923 "
Wasco,https://transcal.s3.amazonaws.com/public/export/wasco-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Kern,https://transparentcalifornia.com/salaries/2016/wasco/summary/,"26,061",74,45,"$48,680 ","$57,925 ","$3,984,557 ",$152 ,"$28,455 "
Waterford,https://transcal.s3.amazonaws.com/public/export/waterford-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/waterford/summary/,"8,708",27,13,"$65,277 ","$89,313 ","$1,440,468 ",$165 ,"$40,547 "
Watsonville,https://transcal.s3.amazonaws.com/public/export/watsonville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Cruz,https://transparentcalifornia.com/salaries/2016/watsonville/summary/,"52,915",616,322,"$76,652 ","$100,520 ","$42,901,800 ",$810 ,"$28,704 "
Weed,https://transcal.s3.amazonaws.com/public/export/weed-2016.csv,2016,"2016, 2015, 2014",Siskiyou,https://transparentcalifornia.com/salaries/2016/weed/summary/,"2,750",46,26,"$51,532 ","$64,983 ","$2,072,181 ",$753 ,"$33,047 "
West Covina,https://transcal.s3.amazonaws.com/public/export/west covina-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/west-covina/summary/,"107,634",841,282,"$118,447 ","$174,131 ","$50,682,720 ",$470 ,"$41,031 "
West Hollywood,https://transcal.s3.amazonaws.com/public/export/west hollywood-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/west-hollywood/summary/,"35,661",339,187,"$111,261 ","$146,979 ","$32,384,809 ",$908 ,"$60,685 "
Westlake Village,https://transcal.s3.amazonaws.com/public/export/westlake village-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/westlake-village/summary/,"8,443",22,9,"$88,017 ","$112,786 ","$1,707,601 ",$202 ,"$106,822 "
Westminster,https://transcal.s3.amazonaws.com/public/export/westminster-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/westminster/summary/,"91,635",374,199,"$100,399 ","$125,772 ","$29,404,644 ",$320 ,"$40,309 "
Westmorland,https://transcal.s3.amazonaws.com/public/export/westmorland-2016.csv,2016,"2016, 2012, 2011",Imperial,https://transparentcalifornia.com/salaries/2016/westmorland/summary/,"2,014",34,7,"$60,814 ","$68,380 ","$875,025 ",$434 ,"$27,826 "
West Sacramento,https://transcal.s3.amazonaws.com/public/export/west sacramento-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/west-sacramento/summary/,"51,386",750,312,"$94,220 ","$120,480 ","$44,858,739 ",$872 ,"$41,410 "
Wheatland,https://transcal.s3.amazonaws.com/public/export/wheatland-2016.csv,2016,"2016, 2015, 2014, 2013",Yuba,https://transparentcalifornia.com/salaries/2016/wheatland/summary/,"3,617",37,18,"$62,695 ","$67,037 ","$1,589,606 ",$439 ,"$48,464 "
Whittier,https://transcal.s3.amazonaws.com/public/export/whittier-2016.csv,2016,"2016, 2015, 2014, 2013",Los Angeles,https://transparentcalifornia.com/salaries/2016/whittier/summary/,"86,630",788,255,"$75,789 ","$117,467 ","$48,936,067 ",$564 ,"$44,198 "
Wildomar,https://transcal.s3.amazonaws.com/public/export/wildomar-2016.csv,2016,"2016, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/wildomar/summary/,"34,775",17,10,"$77,082 ","$103,696 ","$1,479,910 ",$42 ,"$40,989 "
Williams,https://transcal.s3.amazonaws.com/public/export/williams-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Colusa,https://transparentcalifornia.com/salaries/2016/williams/summary/,"5,160",40,29,"$62,040 ","$86,046 ","$2,957,373 ",$573 ,"$31,592 "
Willits,https://transcal.s3.amazonaws.com/public/export/willits-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Mendocino,https://transparentcalifornia.com/salaries/2016/willits/summary/,"4,848",81,37,"$64,716 ","$85,425 ","$4,276,456 ",$882 ,"$32,473 "
Willows,https://transcal.s3.amazonaws.com/public/export/willows-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Glenn,https://transparentcalifornia.com/salaries/2016/willows/summary/,"6,080",89,21,"$61,848 ","$82,534 ","$2,583,060 ",$424 ,"$27,927 "
Windsor,https://transcal.s3.amazonaws.com/public/export/windsor-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/windsor/summary/,"27,318",195,87,"$84,152 ","$112,656 ","$11,489,139 ",$420 ,"$53,596 "
Winters,https://transcal.s3.amazonaws.com/public/export/winters-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/winters/summary/,"6,974",106,36,"$86,497 ","$113,242 ","$4,595,928 ",$659 ,"$40,151 "
Woodlake,https://transcal.s3.amazonaws.com/public/export/woodlake-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/woodlake/summary/,"7,567",42,21,"$59,048 ","$76,746 ","$2,093,366 ",$276 ,"$25,974 "
Woodland,https://transcal.s3.amazonaws.com/public/export/woodland-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Yolo,https://transparentcalifornia.com/salaries/2016/woodland/summary/,"57,552",545,258,"$84,067 ","$118,058 ","$34,994,783 ",$608 ,"$40,100 "
Woodside,https://transcal.s3.amazonaws.com/public/export/woodside-2016.csv,2016,"2016, 2015, 2014, 2013",San Mateo,https://transparentcalifornia.com/salaries/2016/woodside/summary/,"5,496",31,16,"$105,579 ","$127,813 ","$2,342,817 ",$426 ,"$184,297 "
Yorba Linda,https://transcal.s3.amazonaws.com/public/export/yorba linda-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/yorba-linda/summary/,"67,362",241,86,"$78,065 ","$102,385 ","$11,970,302 ",$177 ,"$79,358 "
Yountville,https://transcal.s3.amazonaws.com/public/export/yountville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Napa,https://transparentcalifornia.com/salaries/2016/yountville/summary/,"2,991",88,25,"$71,366 ","$101,380 ","$3,444,142 ","$1,151 ","$80,955 "
Yreka,https://transcal.s3.amazonaws.com/public/export/yreka-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Siskiyou,https://transparentcalifornia.com/salaries/2016/yreka/summary/,"7,598",137,27,"$64,134 ","$78,689 ","$3,969,957 ",$522 ,"$33,466 "
Yuba City,https://transcal.s3.amazonaws.com/public/export/yuba city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sutter,https://transparentcalifornia.com/salaries/2016/yuba-city/summary/,"66,147",517,215,"$86,489 ","$122,616 ","$33,942,033 ",$513 ,"$36,918 "
Yucaipa,https://transcal.s3.amazonaws.com/public/export/yucaipa-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/yucaipa/summary/,"52,886",219,42,"$64,506 ","$85,047 ","$5,318,940 ",$100 ,"$47,448 "
Yucca Valley,https://transcal.s3.amazonaws.com/public/export/yucca valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/yucca-valley/summary/,"21,362",81,32,"$58,349 ","$79,985 ","$3,367,637 ",$157 ,"$36,401 "
